nohup: ignoring input
=== Titanium Ultra Enterprise System ===
[SocialMedia] Nincs token, layer passzív.
[Subscription_19] Feature_2 -> Value: 43.86
[Subscription_15] Feature_2 -> Value: 96.6
[Subscription_13] Feature_3 -> Value: 91.03
[Subscription_20] Feature_1 -> Value: 35.92
[Subscription_11] Feature_3 -> Value: 11.03
[Subscription_14] Feature_5 -> Value: 62.89
[Subscription_16] Feature_3 -> Value: 57.89
[Subscription_10] Feature_2 -> Value: 24.59
[Subscription_4] Feature_1 -> Value: 71.99
[Subscription_6] Feature_1 -> Value: 4.64
[Subscription_8] Feature_2 -> Value: 40.43
[Subscription_9] Feature_5 -> Value: 88.45
[Subscription_2] Feature_5 -> Value: 36.36
[Subscription_17] Feature_5 -> Value: 96.77
[Subscription_12] Feature_5 -> Value: 95.54
[Subscription_1] Feature_3 -> Value: 71.2
[Subscription_3] Feature_4 -> Value: 20.43
[Subscription_11] Feature_4 -> Value: 81.68
[Subscription_7] Feature_3 -> Value: 88.15
[Subscription_15] Feature_3 -> Value: 61.69
[Subscription_5] Feature_3 -> Value: 90.79
[Subscription_4] Feature_2 -> Value: 91.76
[Subscription_8] Feature_3 -> Value: 0.72
[Subscription_18] Feature_1 -> Value: 72.25
[Subscription_13] Feature_4 -> Value: 18.86
[Subscription_20] Feature_2 -> Value: 14.48
[Subscription_12] Feature_1 -> Value: 13.02
[Subscription_14] Feature_1 -> Value: 48.35
[Subscription_16] Feature_4 -> Value: 62.99
[Subscription_19] Feature_3 -> Value: 33.01
[Subscription_6] Feature_2 -> Value: 4.57
[Subscription_9] Feature_1 -> Value: 54.54
[Subscription_2] Feature_1 -> Value: 94.84
[Subscription_10] Feature_3 -> Value: 85.22
[Subscription_8] Feature_4 -> Value: 51.16
[Subscription_18] Feature_2 -> Value: 43.38
[Subscription_17] Feature_1 -> Value: 37.89
[Subscription_7] Feature_4 -> Value: 32.59
[Subscription_19] Feature_4 -> Value: 27.56
[Subscription_15] Feature_4 -> Value: 75.58
[Subscription_1] Feature_4 -> Value: 58.92
[Subscription_5] Feature_4 -> Value: 17.81
[Subscription_3] Feature_5 -> Value: 97.11
[Subscription_6] Feature_3 -> Value: 51.04
[Subscription_13] Feature_5 -> Value: 54.44
[Subscription_20] Feature_3 -> Value: 94.19
[Subscription_11] Feature_5 -> Value: 16.78
[Subscription_12] Feature_2 -> Value: 21.65
[Subscription_14] Feature_2 -> Value: 59.8
[Subscription_16] Feature_5 -> Value: 91.4
[Subscription_4] Feature_3 -> Value: 57.47
[Subscription_17] Feature_2 -> Value: 7.57
[Subscription_7] Feature_5 -> Value: 90.64
[Subscription_15] Feature_5 -> Value: 96.52
[Subscription_1] Feature_5 -> Value: 22.65
[Subscription_10] Feature_4 -> Value: 0.36
[Subscription_6] Feature_4 -> Value: 58.22
[Subscription_9] Feature_2 -> Value: 49.84
[Subscription_2] Feature_2 -> Value: 49.0
[Subscription_11] Feature_1 -> Value: 19.05
[Subscription_14] Feature_3 -> Value: 25.21
[Subscription_3] Feature_1 -> Value: 59.92
[Subscription_8] Feature_5 -> Value: 95.93
[Subscription_18] Feature_3 -> Value: 33.92
[Subscription_20] Feature_4 -> Value: 88.03
[Subscription_16] Feature_1 -> Value: 70.73
[Subscription_19] Feature_5 -> Value: 48.16
[Subscription_15] Feature_1 -> Value: 25.4
[Subscription_5] Feature_5 -> Value: 72.91
[Subscription_4] Feature_4 -> Value: 59.15
[Subscription_13] Feature_1 -> Value: 39.61
[Subscription_9] Feature_3 -> Value: 73.64
[Subscription_2] Feature_3 -> Value: 50.56
[Subscription_12] Feature_3 -> Value: 56.1
[Subscription_14] Feature_4 -> Value: 61.86
[Subscription_10] Feature_5 -> Value: 15.43
[Subscription_8] Feature_1 -> Value: 23.16
[Subscription_18] Feature_4 -> Value: 67.4
[Subscription_20] Feature_5 -> Value: 0.35
[Subscription_17] Feature_3 -> Value: 56.18
[Subscription_7] Feature_1 -> Value: 97.97
[Subscription_1] Feature_1 -> Value: 76.26
[Subscription_6] Feature_5 -> Value: 24.08
[Subscription_13] Feature_2 -> Value: 42.94
[Subscription_11] Feature_2 -> Value: 79.04
[Subscription_12] Feature_4 -> Value: 54.03
[Subscription_14] Feature_5 -> Value: 73.14
[Subscription_15] Feature_2 -> Value: 27.41
[Subscription_3] Feature_2 -> Value: 41.45
[Subscription_18] Feature_5 -> Value: 51.42
[Subscription_16] Feature_2 -> Value: 48.06
[Subscription_19] Feature_1 -> Value: 60.02
[Subscription_1] Feature_2 -> Value: 53.29
[Subscription_5] Feature_1 -> Value: 99.33
[Subscription_10] Feature_1 -> Value: 73.39
[Subscription_4] Feature_5 -> Value: 34.49
[Subscription_13] Feature_3 -> Value: 38.57
[Subscription_9] Feature_4 -> Value: 52.8
[Subscription_2] Feature_4 -> Value: 56.37
[Subscription_17] Feature_4 -> Value: 99.08
[Subscription_11] Feature_3 -> Value: 47.8
[Subscription_12] Feature_5 -> Value: 72.45
[Subscription_14] Feature_1 -> Value: 3.11
[Subscription_6] Feature_1 -> Value: 98.75
[Subscription_8] Feature_2 -> Value: 1.07
[Subscription_20] Feature_1 -> Value: 94.63
[Subscription_7] Feature_2 -> Value: 34.81
[Subscription_15] Feature_3 -> Value: 66.96
[Subscription_18] Feature_1 -> Value: 21.34
[Subscription_2] Feature_5 -> Value: 2.69
[Subscription_14] Feature_2 -> Value: 81.22
[Subscription_16] Feature_3 -> Value: 49.56
[Subscription_5] Feature_2 -> Value: 38.58
[Subscription_3] Feature_3 -> Value: 25.64
[Subscription_4] Feature_1 -> Value: 25.27
[Subscription_13] Feature_4 -> Value: 60.86
[Subscription_9] Feature_5 -> Value: 61.24
[Subscription_20] Feature_2 -> Value: 40.7
[Subscription_17] Feature_5 -> Value: 98.15
[Subscription_19] Feature_2 -> Value: 54.49
[Subscription_15] Feature_4 -> Value: 45.23
[Subscription_1] Feature_3 -> Value: 7.38
[Subscription_10] Feature_2 -> Value: 15.92
[Subscription_8] Feature_3 -> Value: 76.42
[Subscription_2] Feature_1 -> Value: 15.81
[Subscription_11] Feature_4 -> Value: 8.14
[Subscription_12] Feature_1 -> Value: 21.37
[Subscription_7] Feature_3 -> Value: 9.58
[Subscription_16] Feature_4 -> Value: 79.47
[Subscription_3] Feature_4 -> Value: 55.35
[Subscription_6] Feature_2 -> Value: 45.06
[Subscription_13] Feature_5 -> Value: 17.34
[Subscription_20] Feature_3 -> Value: 74.87
[Subscription_17] Feature_1 -> Value: 60.23
[Subscription_14] Feature_3 -> Value: 16.53
[Subscription_19] Feature_3 -> Value: 51.34
[Subscription_5] Feature_3 -> Value: 0.99
[Subscription_18] Feature_2 -> Value: 47.26
[Subscription_15] Feature_5 -> Value: 34.19
[Subscription_1] Feature_4 -> Value: 5.61
[Subscription_6] Feature_3 -> Value: 71.41
[Subscription_8] Feature_4 -> Value: 83.31
[Subscription_4] Feature_2 -> Value: 30.03
[Subscription_9] Feature_1 -> Value: 54.06
[Subscription_11] Feature_5 -> Value: 46.91
[Subscription_17] Feature_2 -> Value: 21.97
[Subscription_12] Feature_2 -> Value: 2.69
[Subscription_14] Feature_4 -> Value: 60.43
[Subscription_7] Feature_4 -> Value: 15.52
[Subscription_16] Feature_5 -> Value: 58.25
[Subscription_3] Feature_5 -> Value: 28.89
[Subscription_10] Feature_3 -> Value: 37.71
[Subscription_13] Feature_1 -> Value: 31.65
[Subscription_2] Feature_2 -> Value: 21.63
[Subscription_15] Feature_1 -> Value: 65.0
[Subscription_1] Feature_5 -> Value: 44.8
[Subscription_8] Feature_5 -> Value: 51.5
[Subscription_18] Feature_3 -> Value: 98.4
[Subscription_9] Feature_2 -> Value: 71.58
[Subscription_20] Feature_4 -> Value: 20.69
[Subscription_19] Feature_4 -> Value: 28.73
[Subscription_5] Feature_4 -> Value: 96.96
[Subscription_3] Feature_1 -> Value: 17.61
[Subscription_4] Feature_3 -> Value: 18.55
[Subscription_13] Feature_2 -> Value: 13.6
[Subscription_17] Feature_3 -> Value: 33.0
[Subscription_12] Feature_3 -> Value: 56.68
[Subscription_14] Feature_5 -> Value: 15.44
[Subscription_6] Feature_4 -> Value: 44.94
[Subscription_8] Feature_1 -> Value: 33.46
[Subscription_9] Feature_3 -> Value: 94.0
[Subscription_11] Feature_1 -> Value: 52.85
[Subscription_7] Feature_5 -> Value: 62.99
[Subscription_16] Feature_1 -> Value: 63.37
[Subscription_1] Feature_1 -> Value: 15.35
[Subscription_10] Feature_4 -> Value: 7.36
[Subscription_20] Feature_5 -> Value: 40.91
[Subscription_2] Feature_3 -> Value: 65.63
[Subscription_19] Feature_5 -> Value: 54.03
[Subscription_15] Feature_2 -> Value: 16.33
[Subscription_5] Feature_5 -> Value: 43.54
[Subscription_8] Feature_2 -> Value: 6.57
[Subscription_4] Feature_4 -> Value: 76.16
[Subscription_18] Feature_4 -> Value: 89.44
[Subscription_13] Feature_3 -> Value: 91.33
[Subscription_9] Feature_4 -> Value: 3.96
[Subscription_7] Feature_1 -> Value: 92.96
[Subscription_3] Feature_2 -> Value: 40.51
[Subscription_6] Feature_5 -> Value: 46.48
[Subscription_17] Feature_4 -> Value: 78.49
[Subscription_12] Feature_4 -> Value: 20.3
[Subscription_14] Feature_1 -> Value: 76.1
[Subscription_1] Feature_2 -> Value: 37.64
[Subscription_18] Feature_5 -> Value: 21.32
[Subscription_13] Feature_4 -> Value: 28.03
[Subscription_20] Feature_1 -> Value: 1.07
[Subscription_11] Feature_2 -> Value: 60.36
[Subscription_19] Feature_1 -> Value: 14.63
[Subscription_16] Feature_2 -> Value: 62.08
[Subscription_15] Feature_3 -> Value: 31.82
[Subscription_5] Feature_1 -> Value: 46.44
[Subscription_10] Feature_5 -> Value: 31.09
[Subscription_6] Feature_1 -> Value: 46.7
[Subscription_4] Feature_5 -> Value: 23.61
[Subscription_9] Feature_5 -> Value: 74.71
[Subscription_2] Feature_4 -> Value: 16.12
[Subscription_14] Feature_2 -> Value: 89.92
[Subscription_1] Feature_3 -> Value: 70.09
[Subscription_8] Feature_3 -> Value: 94.46
[Subscription_7] Feature_2 -> Value: 25.66
[Subscription_16] Feature_3 -> Value: 80.03
[Subscription_3] Feature_3 -> Value: 82.35
[Subscription_10] Feature_1 -> Value: 40.31
[Subscription_13] Feature_5 -> Value: 32.1
[Subscription_20] Feature_2 -> Value: 80.37
[Subscription_17] Feature_5 -> Value: 75.13
[Subscription_12] Feature_5 -> Value: 17.92
[Subscription_19] Feature_2 -> Value: 32.28
[Subscription_15] Feature_4 -> Value: 80.54
[Subscription_5] Feature_2 -> Value: 91.12
[Subscription_1] Feature_4 -> Value: 7.64
[Subscription_6] Feature_2 -> Value: 39.8
[Subscription_4] Feature_1 -> Value: 22.46
[Subscription_18] Feature_1 -> Value: 1.3
[Subscription_9] Feature_1 -> Value: 25.49
[Subscription_11] Feature_3 -> Value: 73.94
[Subscription_14] Feature_3 -> Value: 27.53
[Subscription_7] Feature_3 -> Value: 6.65
[Subscription_13] Feature_1 -> Value: 64.62
[Subscription_2] Feature_5 -> Value: 94.63
[Subscription_5] Feature_3 -> Value: 93.12
[Subscription_8] Feature_4 -> Value: 78.25
[Subscription_17] Feature_1 -> Value: 86.67
[Subscription_12] Feature_1 -> Value: 79.44
[Subscription_19] Feature_3 -> Value: 21.8
[Subscription_16] Feature_4 -> Value: 69.64
[Subscription_1] Feature_5 -> Value: 62.81
[Subscription_3] Feature_4 -> Value: 61.1
[Subscription_10] Feature_2 -> Value: 3.96
[Subscription_6] Feature_3 -> Value: 12.91
[Subscription_20] Feature_3 -> Value: 88.81
[Subscription_11] Feature_4 -> Value: 14.66
[Subscription_15] Feature_5 -> Value: 61.81
[Subscription_4] Feature_2 -> Value: 30.25
[Subscription_18] Feature_2 -> Value: 29.62
[Subscription_9] Feature_2 -> Value: 54.64
[Subscription_2] Feature_1 -> Value: 38.07
[Subscription_17] Feature_2 -> Value: 18.04
[Subscription_14] Feature_4 -> Value: 97.44
[Subscription_7] Feature_4 -> Value: 4.95
[Subscription_19] Feature_4 -> Value: 36.04
[Subscription_5] Feature_4 -> Value: 71.49
[Subscription_3] Feature_5 -> Value: 83.12
[Subscription_8] Feature_5 -> Value: 17.44
[Subscription_13] Feature_2 -> Value: 3.63
[Subscription_11] Feature_5 -> Value: 2.18
[Subscription_12] Feature_2 -> Value: 25.94
[Subscription_16] Feature_5 -> Value: 25.49
[Subscription_10] Feature_3 -> Value: 32.56
[Subscription_18] Feature_3 -> Value: 35.26
[Subscription_9] Feature_3 -> Value: 59.24
[Subscription_2] Feature_2 -> Value: 74.25
[Subscription_15] Feature_1 -> Value: 6.37
[Subscription_1] Feature_1 -> Value: 36.26
[Subscription_6] Feature_4 -> Value: 84.58
[Subscription_20] Feature_4 -> Value: 91.03
[Subscription_17] Feature_3 -> Value: 32.91
[Subscription_14] Feature_5 -> Value: 3.26
[Subscription_7] Feature_5 -> Value: 3.63
[Subscription_3] Feature_1 -> Value: 55.04
[Subscription_10] Feature_4 -> Value: 3.5
[Subscription_4] Feature_3 -> Value: 63.95
[Subscription_9] Feature_4 -> Value: 58.12
[Subscription_11] Feature_1 -> Value: 89.03
[Subscription_19] Feature_5 -> Value: 35.24
[Subscription_16] Feature_1 -> Value: 8.86
[Subscription_5] Feature_5 -> Value: 10.4
[Subscription_8] Feature_1 -> Value: 72.94
[Subscription_18] Feature_4 -> Value: 28.97
[Subscription_13] Feature_3 -> Value: 62.91
[Subscription_20] Feature_5 -> Value: 31.08
[Subscription_2] Feature_3 -> Value: 38.13
[Subscription_17] Feature_4 -> Value: 91.06
[Subscription_12] Feature_3 -> Value: 54.72
[Subscription_7] Feature_1 -> Value: 27.6
[Subscription_1] Feature_2 -> Value: 47.56
[Subscription_15] Feature_2 -> Value: 86.69
[Subscription_5] Feature_1 -> Value: 58.68
[Subscription_3] Feature_2 -> Value: 32.23
[Subscription_6] Feature_5 -> Value: 82.78
[Subscription_8] Feature_2 -> Value: 19.59
[Subscription_4] Feature_4 -> Value: 64.32
[Subscription_18] Feature_5 -> Value: 43.34
[Subscription_11] Feature_2 -> Value: 23.86
[Subscription_14] Feature_1 -> Value: 8.54
[Subscription_1] Feature_3 -> Value: 30.5
[Subscription_10] Feature_5 -> Value: 81.31
[Subscription_13] Feature_4 -> Value: 55.12
[Subscription_9] Feature_5 -> Value: 97.11
[Subscription_20] Feature_1 -> Value: 51.77
[Subscription_2] Feature_4 -> Value: 43.61
[Subscription_19] Feature_1 -> Value: 57.67
[Subscription_7] Feature_2 -> Value: 96.11
[Subscription_16] Feature_2 -> Value: 72.68
[Subscription_15] Feature_3 -> Value: 71.99
[Subscription_8] Feature_3 -> Value: 60.59
[Subscription_4] Feature_5 -> Value: 96.74
[Subscription_17] Feature_5 -> Value: 11.27
[Subscription_12] Feature_4 -> Value: 37.99
[Subscription_3] Feature_3 -> Value: 55.12
[Subscription_18] Feature_1 -> Value: 97.01
[Subscription_13] Feature_5 -> Value: 71.51
[Subscription_11] Feature_3 -> Value: 8.82
[Subscription_7] Feature_3 -> Value: 52.97
[Subscription_5] Feature_2 -> Value: 42.91
[Subscription_1] Feature_4 -> Value: 42.01
[Subscription_10] Feature_1 -> Value: 75.77
[Subscription_6] Feature_1 -> Value: 90.48
[Subscription_2] Feature_5 -> Value: 68.9
[Subscription_14] Feature_2 -> Value: 92.11
[Subscription_19] Feature_2 -> Value: 49.62
[Subscription_8] Feature_4 -> Value: 36.3
[Subscription_4] Feature_1 -> Value: 41.17
[Subscription_13] Feature_1 -> Value: 17.83
[Subscription_9] Feature_1 -> Value: 24.96
[Subscription_20] Feature_2 -> Value: 71.66
[Subscription_17] Feature_1 -> Value: 34.13
[Subscription_12] Feature_5 -> Value: 59.48
[Subscription_16] Feature_3 -> Value: 48.25
[Subscription_7] Feature_4 -> Value: 27.76
[Subscription_15] Feature_4 -> Value: 34.68
[Subscription_5] Feature_3 -> Value: 99.84
[Subscription_1] Feature_5 -> Value: 65.32
[Subscription_3] Feature_4 -> Value: 94.46
[Subscription_10] Feature_2 -> Value: 38.63
[Subscription_18] Feature_2 -> Value: 3.39
[Subscription_2] Feature_1 -> Value: 12.5
[Subscription_11] Feature_4 -> Value: 79.58
[Subscription_19] Feature_3 -> Value: 31.81
[Subscription_1] Feature_1 -> Value: 14.24
[Subscription_10] Feature_3 -> Value: 91.98
[Subscription_6] Feature_2 -> Value: 90.79
[Subscription_8] Feature_5 -> Value: 78.26
[Subscription_20] Feature_3 -> Value: 81.05
[Subscription_2] Feature_2 -> Value: 55.92
[Subscription_12] Feature_1 -> Value: 10.15
[Subscription_14] Feature_3 -> Value: 92.16
[Subscription_16] Feature_4 -> Value: 77.71
[Subscription_7] Feature_5 -> Value: 15.7
[Subscription_5] Feature_4 -> Value: 87.17
[Subscription_3] Feature_5 -> Value: 82.85
[Subscription_4] Feature_2 -> Value: 73.14
[Subscription_13] Feature_2 -> Value: 70.14
[Subscription_9] Feature_2 -> Value: 48.72
[Subscription_17] Feature_2 -> Value: 31.65
[Subscription_19] Feature_4 -> Value: 55.2
[Subscription_15] Feature_5 -> Value: 77.0
[Subscription_1] Feature_2 -> Value: 8.77
[Subscription_6] Feature_3 -> Value: 40.13
[Subscription_8] Feature_1 -> Value: 94.5
[Subscription_18] Feature_3 -> Value: 40.76
[Subscription_20] Feature_4 -> Value: 37.38
[Subscription_11] Feature_5 -> Value: 18.49
[Subscription_7] Feature_1 -> Value: 78.07
[Subscription_5] Feature_5 -> Value: 91.43
[Subscription_4] Feature_3 -> Value: 10.2
[Subscription_12] Feature_2 -> Value: 9.77
[Subscription_3] Feature_1 -> Value: 4.45
[Subscription_10] Feature_4 -> Value: 62.32
[Subscription_13] Feature_3 -> Value: 42.9
[Subscription_2] Feature_3 -> Value: 52.3
[Subscription_11] Feature_1 -> Value: 37.78
[Subscription_14] Feature_4 -> Value: 8.9
[Subscription_16] Feature_5 -> Value: 51.02
[Subscription_1] Feature_3 -> Value: 89.31
[Subscription_8] Feature_2 -> Value: 80.54
[Subscription_9] Feature_3 -> Value: 69.68
[Subscription_20] Feature_5 -> Value: 98.62
[Subscription_17] Feature_3 -> Value: 69.13
[Subscription_19] Feature_5 -> Value: 50.71
[Subscription_15] Feature_1 -> Value: 43.82
[Subscription_7] Feature_2 -> Value: 0.45
[Subscription_6] Feature_4 -> Value: 28.15
[Subscription_18] Feature_4 -> Value: 61.15
[Subscription_11] Feature_2 -> Value: 34.07
[Subscription_12] Feature_3 -> Value: 31.64
[Subscription_16] Feature_1 -> Value: 62.29
[Subscription_5] Feature_1 -> Value: 35.4
[Subscription_1] Feature_4 -> Value: 81.7
[Subscription_3] Feature_2 -> Value: 4.14
[Subscription_10] Feature_5 -> Value: 5.88
[Subscription_4] Feature_4 -> Value: 85.99
[Subscription_9] Feature_4 -> Value: 2.77
[Subscription_15] Feature_2 -> Value: 44.45
[Subscription_8] Feature_3 -> Value: 54.1
[Subscription_13] Feature_4 -> Value: 95.79
[Subscription_20] Feature_1 -> Value: 66.38
[Subscription_2] Feature_4 -> Value: 4.78
[Subscription_11] Feature_3 -> Value: 37.71
[Subscription_12] Feature_4 -> Value: 47.1
[Subscription_14] Feature_5 -> Value: 86.13
[Subscription_19] Feature_1 -> Value: 38.75
[Subscription_9] Feature_5 -> Value: 78.07
[Subscription_17] Feature_4 -> Value: 26.98
[Subscription_7] Feature_3 -> Value: 14.2
[Subscription_5] Feature_2 -> Value: 43.14
[Subscription_6] Feature_5 -> Value: 64.55
[Subscription_8] Feature_4 -> Value: 67.32
[Subscription_18] Feature_5 -> Value: 82.6
[Subscription_11] Feature_4 -> Value: 40.32
[Subscription_12] Feature_5 -> Value: 85.61
[Subscription_16] Feature_2 -> Value: 93.0
[Subscription_1] Feature_5 -> Value: 91.03
[Subscription_3] Feature_3 -> Value: 48.87
[Subscription_10] Feature_1 -> Value: 29.23
[Subscription_4] Feature_5 -> Value: 33.95
[Subscription_2] Feature_5 -> Value: 28.46
[Subscription_19] Feature_2 -> Value: 85.89
[Subscription_15] Feature_3 -> Value: 86.25
[Subscription_6] Feature_1 -> Value: 17.2
[Subscription_13] Feature_5 -> Value: 94.47
[Subscription_9] Feature_1 -> Value: 0.97
[Subscription_20] Feature_2 -> Value: 71.54
[Subscription_12] Feature_1 -> Value: 92.51
[Subscription_14] Feature_1 -> Value: 68.87
[Subscription_5] Feature_3 -> Value: 47.98
[Subscription_1] Feature_1 -> Value: 99.9
[Subscription_8] Feature_5 -> Value: 16.42
[Subscription_18] Feature_1 -> Value: 63.78
[Subscription_17] Feature_5 -> Value: 55.73
[Subscription_16] Feature_3 -> Value: 30.36
[Subscription_7] Feature_4 -> Value: 2.28
[Subscription_15] Feature_4 -> Value: 80.8
[Subscription_3] Feature_4 -> Value: 54.15
[Subscription_13] Feature_1 -> Value: 78.57
[Subscription_2] Feature_1 -> Value: 0.44
[Subscription_11] Feature_5 -> Value: 7.89
[Subscription_5] Feature_4 -> Value: 56.27
[Subscription_1] Feature_2 -> Value: 97.31
[Subscription_10] Feature_2 -> Value: 59.13
[Subscription_4] Feature_1 -> Value: 66.8
[Subscription_18] Feature_2 -> Value: 33.42
[Subscription_9] Feature_2 -> Value: 85.03
[Subscription_20] Feature_3 -> Value: 68.71
[Subscription_14] Feature_2 -> Value: 37.16
[Subscription_19] Feature_3 -> Value: 41.12
[Subscription_16] Feature_4 -> Value: 87.63
[Subscription_6] Feature_2 -> Value: 87.58
[Subscription_17] Feature_1 -> Value: 25.11
[Subscription_11] Feature_1 -> Value: 58.97
[Subscription_12] Feature_2 -> Value: 85.53
[Subscription_7] Feature_5 -> Value: 53.49
[Subscription_1] Feature_3 -> Value: 39.67
[Subscription_10] Feature_3 -> Value: 24.38
[Subscription_8] Feature_1 -> Value: 38.83
[Subscription_20] Feature_4 -> Value: 64.73
[Subscription_2] Feature_2 -> Value: 79.54
[Subscription_16] Feature_5 -> Value: 28.45
